,Unnamed: 0,Position,Track Name,Artist,Streams,date,region,spotify_id,featured-artist,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,release_date
9777,9777,178,Ex Bitch,XXXTENTACION,5500157,2019-12-06--2019-12-13,global,40KuvsFD0zpUFuCcmt5Xm0,,0.513,0.835,0.462,0.0,0.0875,-6.227,0.155,78.99,0.7020000000000001,74,2019-12-06
1152,1152,153,Everyday,Logic,5487704,2019-02-08--2019-02-15,global,4EAV2cKiqKP5UPZmY6dejk,Marshmello,0.0425,0.667,0.741,0.0,0.0761,-4.099,0.0378,149.908,0.42200000000000004,75,2018-03-09
5738,5738,139,Mekanın Sahibi,Norm Ender,5482090,2019-07-19--2019-07-26,global,3loy88Lp5qoTHhL8GhRfVZ,,0.254,0.893,0.63,0.0,0.11599999999999999,-5.769,0.159,123.029,0.434,65,2019-07-19
543,543,144,Fine China,Future,5477851,2019-01-18--2019-01-25,global,5274I4mUMnYczyeXkGDWZN,Juice WRLD,0.0484,0.6559999999999999,0.542,0.0,0.126,-7.358,0.32299999999999995,166.111,0.551,78,2018-10-19
5137,5137,138,When I Grow Up,NF,5468408,2019-06-28--2019-07-05,global,0hWzB4dR1zwcokPvccww0k,,0.32,0.8170000000000001,0.8140000000000001,0.0,0.152,-3.985,0.185,109.994,0.247,71,2019-06-27
339,339,140,XO Tour Llif3,Lil Uzi Vert,5465803,2019-01-11--2019-01-18,global,7GX5flRQZVHRAGd6B4TmDO,,0.00264,0.732,0.75,0.0,0.109,-6.3660000000000005,0.231,155.096,0.401,84,2017-08-25
8331,8331,132,I Wanna Rock (feat. Gunna),G-Eazy,5463248,2019-10-18--2019-10-25,global,5bzaS5tAni5oUpW7bWVdtY,Gunna,0.007690000000000001,0.777,0.851,0.0,0.14,-3.801,0.0844,100.038,0.698,60,2019-10-18
3948,3948,149,Go Loko,YG,5462054,2019-05-17--2019-05-24,global,3SZqA7rQvROJsCbUu2v0xa,"Tyga, Jon Z",0.299,0.88,0.67,5.08e-06,0.0677,-5.188,0.0429,100.995,0.142,74,2019-05-03
340,340,141,Amigos Con Derechos,Reik,5455344,2019-01-11--2019-01-18,global,2zDj4WjbNDmrRL6Z4YjjCA,Maluma,0.0481,0.6859999999999999,0.807,0.0,0.0652,-3.324,0.0613,183.97099999999998,0.63,15,2018-08-31
6748,6748,149,NO HALO,BROCKHAMPTON,5449702,2019-08-23--2019-08-30,global,694vvR5o19xHPhhJ5QdLN7,,0.41,0.643,0.573,0.00016999999999999999,0.0695,-7.034,0.0709,165.192,0.47,72,2019-08-23
7939,7939,140,Berlin lebt wie nie zuvor,Capital Bra,5447434,2019-10-04--2019-10-11,global,2pfio0uHpT4USTPBNeTIWo,Samra,0.198,0.654,0.782,0.0,0.34700000000000003,-2.88,0.244,179.701,0.635,65,2019-10-03
341,341,142,Trampoline,SHAED,5446427,2019-01-11--2019-01-18,global,0lsRatBUs9HNIZAmoGABzk,,0.488,0.6890000000000001,0.41200000000000003,0.00016,0.0659,-7.523,0.0301,126.75399999999999,0.537,74,2018-09-21
5339,5339,140,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,5421875,2019-07-05--2019-07-12,global,5WnfnSpuNEGXyEt78PBA6d,"Bas, JID, Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy, Ski Mask The Slump God",0.517,0.642,0.647,0.0,0.0649,-6.312,0.428,120.749,0.664,73,2019-07-05
7942,7942,143,Jopping,SuperM,5421847,2019-10-04--2019-10-11,global,5WrEilrRI5cIW0DxMvQYPZ,,0.0139,0.74,0.835,0.0,0.857,-3.425,0.0839,123.024,0.535,72,2019-10-04
2138,2138,139,No New Friends,Sia,5419730,2019-03-15--2019-03-22,global,3Y7a0typ6ik1KscmebXd6D,"Diplo, Labrinth, LSD",0.0648,0.7240000000000001,0.7020000000000001,0.000256,0.121,-4.622,0.0429,106.044,0.688,22,2019-03-14
3535,3535,136,Punto G,KAROL G,5417168,2019-05-03--2019-05-10,global,2E82gORVSA7UMEz5M1IP3b,,0.00938,0.7909999999999999,0.746,0.000117,0.125,-4.716,0.0907,165.99400000000003,0.905,67,2019-05-03
4139,4139,140,Falling Like The Stars,James Arthur,5416315,2019-05-24--2019-05-31,global,15xWRPHQMeqgdkGzInx3PY,,0.823,0.29600000000000004,0.35100000000000003,1.5e-06,0.11,-9.538,0.0351,177.59599999999998,0.19,78,2019-05-10
1744,1744,145,Bad Girls (feat. Gucci Mane),Lil Skies,5414894,2019-03-01--2019-03-08,global,0hCHNYL8ApQCGNwJrYN1FY,Gucci Mane,0.20800000000000002,0.7709999999999999,0.7609999999999999,0.0,0.091,-4.727,0.047,131.01,0.27699999999999997,63,2019-03-01
6532,6532,133,CANGURO,WOS,5413976,2019-08-16--2019-08-23,global,4wyNKAZe82BNlp2lHiR1FX,,0.17300000000000001,0.602,0.7509999999999999,0.0,0.667,-4.3580000000000005,0.327,163.87400000000002,0.934,72,2019-08-09
4336,4336,137,Under Enemy Arms,Trippie Redd,5389766,2019-05-31--2019-06-07,global,1NF9EkR5OpMaoVWbsllcm9,,0.223,0.7509999999999999,0.7759999999999999,0.0,0.0507,-5.266,0.0357,129.987,0.603,60,2019-05-29
5144,5144,145,COMO UN BEBÉ,J Balvin,5383079,2019-06-28--2019-07-05,global,7knLcYCOSaURD0d7HUULFM,"Bad Bunny, Mr Eazi",0.0732,0.825,0.807,4.79e-06,0.138,-5.752999999999999,0.0949,103.053,0.816,74,2019-06-28
3950,3950,151,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",DJ Khaled,5381713,2019-05-17--2019-05-24,global,6Dq8FZrvx9S28iyaKSwn9x,"Chris Brown, Lil Wayne, Big Sean",0.0133,0.614,0.685,0.0,0.313,-3.6839999999999997,0.147,94.9,0.61,68,2019-05-17
4541,4541,142,Maghreb Gang (feat. French Montana & Khaled),Farid Bang,5380868,2019-06-07--2019-06-14,global,1IBUPdwV9TvaipSODdt8QY,"French Montana, Khaled",0.0246,0.738,0.568,0.0,0.146,-5.341,0.18600000000000003,99.93299999999999,0.39899999999999997,66,2019-06-07
9989,9989,190,Can We Kiss Forever?,Kina,5368278,2019-12-13--2019-12-20,global,58wyJLv6yH1La9NIZPl3ne,Adriana Proenza,0.894,0.522,0.128,0.026000000000000002,0.0941,-18.717,0.0357,109.986,0.124,85,2018-08-31
548,548,149,Asesina - Remix,Brytiago,5366409,2019-01-18--2019-01-25,global,59PYgzOiOjGDzjDT5N5oOX,"Daddy Yankee, Ozuna, Darell, Anuel AA",0.589,0.825,0.69,0.0,0.413,-4.252,0.226,94.194,0.516,71,2018-10-31
9784,9784,185,SLOW DANCING IN THE DARK,Joji,5366268,2019-12-06--2019-12-13,global,0rKtyWc8bvkriBthvHKY8d,,0.544,0.515,0.479,0.00598,0.191,-7.457999999999999,0.0261,88.964,0.284,84,2018-10-26
9132,9132,133,Bellaquita,Dalex,5359696,2019-11-15--2019-11-22,global,1tpbAGsGpZee5jDHMcLrUJ,Lenny Tavárez,0.09,0.584,0.698,6.87e-05,0.171,-3.9610000000000003,0.106,166.047,0.765,78,2019-09-06
6952,6952,153,La Boca - Remix,Mau y Ricky,5358652,2019-08-30--2019-09-06,global,2EEmzqzM70CybVspgM7YRT,"Camilo, Lunay",0.23600000000000002,0.691,0.773,0.0,0.32899999999999996,-3.812,0.0355,92.992,0.85,78,2019-07-17
5146,5146,147,ODIO,J Balvin,5355710,2019-06-28--2019-07-05,global,7alOsNr36sJ8CyOEP4aILq,Bad Bunny,0.215,0.74,0.698,0.0,0.11599999999999999,-3.838,0.0388,139.99,0.529,70,2019-06-28
343,343,144,Congratulations,Post Malone,5354529,2019-01-11--2019-01-18,global,3a1lNhkSLSkpJE4MSHpDu9,Quavo,0.215,0.63,0.804,0.0,0.253,-4.183,0.0363,123.146,0.49200000000000005,83,2016-12-09
9133,9133,134,GIANTS,True Damage,5346208,2019-11-15--2019-11-22,global,5C0ivQMxes2lWuOANhvVAm,"Becky G, Keke Palmer, SOYEON of (G)I-DLE, Duckwrth, Thutmose, League of Legends",0.0834,0.642,0.6829999999999999,0.0,0.155,-5.386,0.262,154.881,0.584,72,2019-11-10
1548,1548,149,Forever Alone,Paulo Londra,5342813,2019-02-22--2019-03-01,global,5NPzbTzFxIQPaheZuPhn4f,,0.498,0.8640000000000001,0.426,0.00022799999999999999,0.145,-8.392000000000001,0.0561,129.954,0.47700000000000004,65,2019-02-13
9557,9557,158,Show Yourself,Idina Menzel,5332232,2019-11-29--2019-12-06,global,50WeOnXhM1H7AZEeIDoWfZ,Evan Rachel Wood,0.7240000000000001,0.321,0.429,9.1e-05,0.0606,-7.0729999999999995,0.0302,123.421,0.174,79,2019-11-15
3738,3738,139,Icy (feat. Gucci Mane),Logic,5327833,2019-05-10--2019-05-17,global,5sCwso3aURYAdieWEFI1nE,Gucci Mane,0.163,0.8270000000000001,0.522,1.19e-06,0.109,-4.8660000000000005,0.0845,151.99,0.47700000000000004,4,2019-05-10
2749,2749,150,Paradise,Khalid,5327027,2019-04-05--2019-04-12,global,6fOOKqQWcSy33ApU1wqkkW,,0.20600000000000002,0.581,0.452,0.00329,0.0881,-9.558,0.15,75.046,0.523,65,2019-04-05
347,347,148,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,5324470,2019-01-11--2019-01-18,global,74lnM5V6ecvoTPV0fvptx9,Juice WRLD,0.113,0.8079999999999999,0.617,0.0,0.7340000000000001,-9.32,0.442,149.96200000000002,0.632,75,2018-11-30
6955,6955,156,I Warned Myself,Charlie Puth,5316743,2019-08-30--2019-09-06,global,3707IBa4HnS3zDDoWfeUBl,,0.562,0.488,0.311,0.0005480000000000001,0.161,-11.467,0.297,184.112,0.579,72,2019-08-21
1550,1550,151,Goutte d'eau,Ninho,5312031,2019-02-22--2019-03-01,global,5ojNTROUJJgCFFbdD3xTZn,,0.6779999999999999,0.6629999999999999,0.685,0.0,0.122,-6.162999999999999,0.163,137.834,0.312,20,2019-02-21
6957,6957,158,Mariners Apartment Complex,Lana Del Rey,5308425,2019-08-30--2019-09-06,global,6OG05bPAwUuV3OMvy2Vy1P,,0.7879999999999999,0.545,0.26,0.00099,0.105,-12.668,0.0289,75.962,0.185,71,2019-08-30
1951,1951,152,HeMotions,Juice WRLD,5303405,2019-03-08--2019-03-15,global,6phY2gnvf9WwCiXlLMQOY3,,0.667,0.561,0.76,0.0,0.106,-7.194,0.264,163.938,0.317,68,2019-03-08
3337,3337,138,Next,Ufo361,5302420,2019-04-26--2019-05-03,global,1x4MJYA9mJRph3fygU51K4,RIN,0.0199,0.825,0.7490000000000001,0.0,0.14,-4.805,0.182,154.94299999999998,0.31,57,2019-04-26
9343,9343,144,Turn Me On (feat. Vula),Riton,5302181,2019-11-22--2019-11-29,global,0qaWEvPkts34WF68r8Dzx9,"Oliver Heldens, Vula",0.0149,0.737,0.828,0.000583,0.0862,-4.711,0.0396,124.052,0.517,83,2019-09-13
3739,3739,140,Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers,5301501,2019-05-10--2019-05-17,global,5MvLsT03RBp67RLoeISCdl,"Ty Dolla $ign, bülow",0.102,0.6,0.6659999999999999,0.0,0.11800000000000001,-9.827,0.0394,99.98899999999999,0.5660000000000001,13,2019-04-26
349,349,150,Love Lies (with Normani),Khalid,5300878,2019-01-11--2019-01-18,global,45Egmo7icyopuzJN0oMEdk,Normani,0.0956,0.708,0.648,0.0,0.134,-5.626,0.0449,143.955,0.33799999999999997,77,2018-02-14
2945,2945,146,"No New Friends (feat. Sia, Diplo, and Labrinth)",Sia,5290582,2019-04-12--2019-04-19,global,6Dma0t0hOe6Bd6u5YRKF3n,"Diplo, Labrinth, LSD",0.0632,0.725,0.703,0.000251,0.14,-4.641,0.0466,106.03200000000001,0.638,73,2019-04-12
6958,6958,159,Bezerk (feat. A$AP Ferg),Big Sean,5275170,2019-08-30--2019-09-06,global,2B9wgj9XzbJZLty03PRbVo,"Hit-Boy, A$AP Ferg",0.0164,0.684,0.687,0.0,0.253,-4.673,0.2,184.02599999999998,0.265,72,2019-08-26
2147,2147,148,Freaky,Tory Lanez,5274108,2019-03-15--2019-03-22,global,0NJp8GyCOWnQh71xKSPfuV,,0.00202,0.966,0.563,0.0,0.105,-5.763999999999999,0.0618,104.991,0.363,68,2019-03-15
2752,2752,153,Moonlight,Gaullin,5267293,2019-04-05--2019-04-12,global,0A5gdlrpAuQqZ2iFgnqBFW,,0.0529,0.813,0.7609999999999999,0.0119,0.337,-5.687,0.085,124.95700000000001,0.29,74,2018-09-07
4148,4148,149,Marlboro Rot,Samra,5263807,2019-05-24--2019-05-31,global,4e6l3QGj4RZesjDLVqYk3H,,0.23600000000000002,0.789,0.812,0.0,0.13,-3.9810000000000003,0.168,94.03,0.41700000000000004,65,2019-05-24
8934,8934,135,Push My Luck,The Chainsmokers,5256517,2019-11-08--2019-11-15,global,2a3dopgTF1q4rMVDJ1rwBU,,0.28800000000000003,0.584,0.643,0.0,0.18600000000000003,-6.415,0.0395,90.036,0.53,41,2019-11-08
4343,4343,144,The Search,NF,5249202,2019-05-31--2019-06-07,global,2OKo7g3KfmCt3kyLvUAL0g,,0.596,0.789,0.7859999999999999,0.0,0.0997,-4.788,0.297,119.95700000000001,0.39,73,2019-05-30
8740,8740,141,Make No Sense,YoungBoy Never Broke Again,5249103,2019-11-01--2019-11-08,global,6klLvorLoo1sxvZcjJIY8I,,0.0208,0.8759999999999999,0.733,0.0,0.0999,-4.478,0.33299999999999996,154.904,0.9620000000000001,81,2019-10-11
1953,1953,154,Flaws And Sins,Juice WRLD,5247633,2019-03-08--2019-03-15,global,2BSbCCbaSCzkOEZa6N5901,,0.00966,0.7090000000000001,0.662,0.0,0.10800000000000001,-4.55,0.0766,150.046,0.439,71,2019-03-08
4150,4150,151,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,5239909,2019-05-24--2019-05-31,global,5Gu0PDLN4YJeW75PpBSg9p,"Alesso, Florida Georgia Line, watt",0.0337,0.6629999999999999,0.708,0.0,0.0841,-4.154,0.0473,103.073,0.742,79,2017-09-08
7549,7549,150,No Te Debí Besar,C. Tangana,5238187,2019-09-20--2019-09-27,global,1KdwnsWOvhM53vezy5ROuf,"Paloma Mami, Alizzz",0.125,0.672,0.684,0.0261,0.183,-5.682,0.316,75.233,0.62,73,2019-09-12
133,133,134,Lucky You (feat. Joyner Lucas),Eminem,5235879,2019-01-04--2019-01-11,global,60SdxE8apGAxMiRrpbmLY0,Joyner Lucas,0.0627,0.8759999999999999,0.7859999999999999,0.0,0.127,-4.8839999999999995,0.306,153.06799999999998,0.575,78,2018-08-31
4746,4746,147,Bounce Back,Little Mix,5235720,2019-06-14--2019-06-21,global,5KPKjcE2trO2hBWRzkb2Mo,,0.0263,0.7809999999999999,0.8540000000000001,0.00021600000000000002,0.344,-4.115,0.07400000000000001,103.021,0.41,66,2019-06-14
6137,6137,138,Eiskalt,Loredana,5234226,2019-08-02--2019-08-09,global,52UVKsw31NTOCTNPTpwbFJ,Mozzik,0.0274,0.7979999999999999,0.608,6.52e-05,0.106,-6.001,0.14,180.014,0.677,66,2019-08-02
352,352,153,Thunderclouds,Sia,5221994,2019-01-11--2019-01-18,global,2c7GlMNmF7pbohjykutmLP,"Diplo, Labrinth, LSD",0.0085,0.691,0.716,9.06e-06,0.263,-5.985,0.0351,112.035,0.507,16,2018-11-01
7553,7553,154,Adriana,RAF Camora,5215875,2019-09-20--2019-09-27,global,4G3gFk4oyvt8klQEVJBzea,,0.449,0.76,0.8,0.0052,0.12,-5.777,0.0537,135.04,0.675,66,2019-09-20
2353,2353,154,Ya Salame,Luciano,5209795,2019-03-22--2019-03-29,global,0EDSU9JYeKABA14OcOuM7b,Samra,0.275,0.7140000000000001,0.8170000000000001,0.0,0.14,-3.987,0.435,174.1,0.408,57,2019-03-22
3745,3745,146,Photograph,Ed Sheeran,5209737,2019-05-10--2019-05-17,global,6fxVffaTuwjgEk5h9QyRjy,,0.607,0.614,0.379,0.00046399999999999995,0.0986,-10.48,0.0476,107.98899999999999,0.201,65,2013
1357,1357,158,Better When You're Gone,David Guetta,5204362,2019-02-15--2019-02-22,global,4Tvw0lweq9l2JPQKFbpbBQ,"Brooks, Loote",0.0635,0.647,0.795,0.0,0.188,-3.548,0.0372,127.992,0.409,74,2019-02-08
9564,9564,165,Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,5198066,2019-11-29--2019-12-06,global,421eObjg0DTm2qajJl5OJm,,0.0244,0.456,0.828,0.0,0.21,-6.225,0.077,116.719,0.313,78,2019-11-15
1755,1755,156,Sola,Manuel Turizo,5196275,2019-03-01--2019-03-08,global,675w3ACw5xZR3ODhUJlEVN,,0.483,0.7040000000000001,0.706,0.0,0.0965,-5.233,0.111,92.965,0.856,62,2018-11-09
6961,6961,162,Love song,Lana Del Rey,5187928,2019-08-30--2019-09-06,global,5tyMJlMqaggzvuX7TtlrTe,,0.965,0.374,0.0694,0.000368,0.0807,-16.529,0.0392,134.238,0.24100000000000002,69,2019-08-30
5553,5553,154,Thing For You (With Martin Solveig),David Guetta,5186062,2019-07-12--2019-07-19,global,0IhTEIjFaRt3B2NQYf9azQ,Martin Solveig,0.0395,0.774,0.723,1.82e-05,0.1,-5.545,0.0496,121.057,0.769,68,2019-07-12
9566,9566,167,Pa' Olvidarme De Ella,Piso 21,5183962,2019-11-29--2019-12-06,global,1cVlW9WQiGlFdWUXFdFZGh,Christian Nodal,0.259,0.728,0.542,0.0,0.136,-5.195,0.0514,90.016,0.637,84,2019-09-06
1558,1558,159,I Guess I Just Feel Like,John Mayer,5177344,2019-02-22--2019-03-01,global,1HNywa8Bk0TmzRwQrzhtPo,,0.615,0.556,0.528,0.0964,0.122,-8.033,0.0266,159.821,0.163,72,2019-02-22
353,353,154,WHEN I WAS OLDER - Music Inspired By The Film ROMA,Billie Eilish,5155090,2019-01-11--2019-01-18,global,7tGEAA1f8MydT7eVbbO9Zy,,0.853,0.696,0.332,0.433,0.0848,-12.834000000000001,0.0425,150.13,0.0628,73,2019-01-09
556,556,157,In My Blood,Shawn Mendes,5149665,2019-01-18--2019-01-25,global,2QZ7WLBE8h2y1Y5Fb8RYbH,,0.0573,0.622,0.7120000000000001,0.0,0.13,-7.321000000000001,0.066,140.025,0.48700000000000004,80,2018-05-25
2155,2155,156,Alleen,KC Rebell,5147368,2019-03-15--2019-03-22,global,3UDsmMZsEMsvM82OcdqJWu,,0.12300000000000001,0.732,0.746,0.0,0.09699999999999999,-6.229,0.275,159.881,0.927,59,2019-03-15
9795,9795,196,Peta (feat. Meek Mill),Roddy Ricch,5147112,2019-12-06--2019-12-13,global,4bl1HBZliBuYpFZjWgefE4,Meek Mill,0.015,0.778,0.573,0.0,0.46399999999999997,-7.3389999999999995,0.251,140.114,0.26899999999999996,79,2019-12-06
4348,4348,149,Unholy,Miley Cyrus,5136834,2019-05-31--2019-06-07,global,6vjymPak0JRQC2P84XlI9t,,0.0357,0.8240000000000001,0.534,3.62e-06,0.0877,-4.678999999999999,0.0363,141.983,0.20600000000000002,63,2019-05-31
4157,4157,158,Juice,Lizzo,5136515,2019-05-24--2019-05-31,global,0k664IuFwVP557Gnx7RhIl,,0.00611,0.767,0.889,0.0,0.402,-2.988,0.0963,119.93,0.843,80,2019-04-19
963,963,164,7 Minutes,Dean Lewis,5133614,2019-02-01--2019-02-08,global,2BkyYZmU4JuWW2sYi9EzpC,,0.526,0.613,0.7390000000000001,0.0,0.149,-6.478,0.0311,104.96600000000001,0.7120000000000001,70,2019-01-18
9798,9798,199,Start Wit Me (feat. Gunna),Roddy Ricch,5129252,2019-12-06--2019-12-13,global,7A20WnLkjtZU2d7hIB6Ziu,Gunna,0.077,0.8859999999999999,0.479,0.0,0.135,-8.054,0.33399999999999996,130.029,0.408,79,2019-12-06
6964,6964,165,UP IN SMOKE,RIN,5126611,2019-08-30--2019-09-06,global,01vR5Z7AHinp9D2wu2BNQS,,0.235,0.7909999999999999,0.6629999999999999,2.13e-05,0.11699999999999999,-5.655,0.153,77.494,0.314,64,2019-08-30
4553,4553,154,Heart Upon My Sleeve (feat. Imagine Dragons),Avicii,5124825,2019-06-07--2019-06-14,global,6kXNnS7JJz0nAv4XEwEmQJ,Imagine Dragons,0.316,0.588,0.601,0.0,0.14800000000000002,-5.983,0.0332,126.06,0.38,64,2019-06-06
8556,8556,157,MAMACITA,Tyga,5120047,2019-10-25--2019-11-01,global,51wFQM8W0YfXTmHusXUr5i,"YG, Santana",0.0257,0.7859999999999999,0.733,0.0,0.14300000000000002,-4.961,0.127,101.046,0.358,71,2019-10-25
2157,2157,158,Jay Jay,MERO,5116889,2019-03-15--2019-03-22,global,3YxCKq3YPnTekAofhaHABZ,,0.594,0.7120000000000001,0.619,0.0,0.12,-8.287,0.26899999999999996,82.101,0.579,59,2019-03-15
3967,3967,168,Unsainted,Slipknot,5113002,2019-05-17--2019-05-24,global,2093eVNfimjmNjU1gk1ES7,,0.000197,0.42700000000000005,0.9440000000000001,0.0159,0.0625,-2.885,0.0565,101.07799999999999,0.248,15,2019-05-16
2759,2759,160,Twenty One,Khalid,5104242,2019-04-05--2019-04-12,global,1NgCWYuBLfqBDA3b8MgSVU,,0.212,0.7759999999999999,0.445,0.00409,0.124,-8.574,0.0371,109.98100000000001,0.405,65,2019-04-05
3142,3142,143,Con Calma - Remix,Daddy Yankee,5096008,2019-04-19--2019-04-26,global,4au7FRcgZzChASRYu279xH,"Katy Perry, Snow",0.166,0.736,0.868,1.48e-06,0.0419,-3.01,0.0454,94.02600000000001,0.613,72,2019-04-19
3548,3548,149,Rebota,Guaynaa,5088315,2019-05-03--2019-05-10,global,2YRvdf9cdS88y1wB1WhKoE,,0.188,0.7959999999999999,0.9109999999999999,0.0,0.499,-1.9980000000000002,0.285,180.128,0.9179999999999999,73,2018-12-14
7956,7956,157,Come Thru (with Usher),Summer Walker,5084823,2019-10-04--2019-10-11,global,3TTMUI5dFcbeNSDTTDY9M8,Usher,0.159,0.679,0.728,0.0,0.107,-3.092,0.154,152.001,0.46,78,2019-10-04
2761,2761,162,Deux frères,PNL,5076867,2019-04-05--2019-04-12,global,6hzi3AGB39FjxFqcjgbWs7,,0.14300000000000002,0.794,0.659,0.00224,0.0944,-7.063,0.0498,112.01899999999999,0.308,64,2019-04-05
358,358,159,Closer,The Chainsmokers,5074196,2019-01-11--2019-01-18,global,7BKLCZ1jbUBVqRi2FVlTVw,Halsey,0.414,0.748,0.524,0.0,0.111,-5.599,0.0338,95.01,0.6609999999999999,84,2016-07-29
4945,4945,146,weR mAChT PaRA 2,Dardan,5072979,2019-06-21--2019-06-28,global,2nvmHDiEWXRzS6FUDzUhVL,Eno,0.121,0.7609999999999999,0.958,0.0,0.359,-4.761,0.126,149.881,0.919,54,2019-06-21
3969,3969,170,Letzte Träne,Kontra K,5068278,2019-05-17--2019-05-24,global,64A5aseVdsvdNOjobGQclN,,0.435,0.705,0.919,1.3800000000000002e-05,0.168,-5.087,0.244,134.029,0.607,9,2019-05-16
2953,2953,154,That's a Rack,Lil Uzi Vert,5066936,2019-04-12--2019-04-19,global,4pCEIQ6wBVuaJdER5bALtO,,0.0599,0.852,0.43200000000000005,0.0,0.146,-8.04,0.501,140.042,0.258,72,2019-04-09
5155,5155,156,CUIDAO POR AHÍ,J Balvin,5064508,2019-06-28--2019-07-05,global,6SYSu569pfYdkDT9A5lZqi,Bad Bunny,0.111,0.845,0.813,0.0024100000000000002,0.174,-2.9789999999999996,0.077,90.98,0.586,70,2019-06-28
762,762,163,Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,5062370,2019-01-25--2019-02-01,global,1NHlyKgtR4roNylOhidKSv,"G-Eazy, Rich The Kid",0.00586,0.888,0.74,0.0,0.218,-5.3629999999999995,0.23800000000000002,100.00299999999999,0.664,66,2019-01-23
8150,8150,151,Wir sind Kral,Ufo361,5060101,2019-10-11--2019-10-18,global,44Fc0oSgRn1MFwu18TcY8S,Ezhel,0.27,0.805,0.7140000000000001,0.0018800000000000002,0.222,-6.606,0.0974,158.004,0.337,52,2019-10-10
5156,5156,157,Cambio,Ozuna,5058290,2019-06-28--2019-07-05,global,3cg9A9GVyZAT2CPevqWr65,Anuel AA,0.27399999999999997,0.5479999999999999,0.542,0.0,0.0967,-6.8389999999999995,0.139,174.043,0.649,68,2019-06-25
5951,5951,152,Do You Remember,Chance the Rapper,5052724,2019-07-26--2019-08-02,global,67xBtV07CC73eFw7z5oCvU,Death Cab for Cutie,0.139,0.606,0.655,0.0,0.10300000000000001,-6.327999999999999,0.402,159.82399999999998,0.696,62,2019-07-26
359,359,160,Jackie Chan,Tiësto,5038907,2019-01-11--2019-01-18,global,4kWO6O1BUXcZmaxitpVUwp,"Dzeko, Preme, Post Malone",0.374,0.747,0.8340000000000001,0.0,0.0586,-2.867,0.045,128.005,0.687,77,2018-05-18
3975,3975,176,GRoCERIES,Chance the Rapper,5033602,2019-05-17--2019-05-24,global,0yFvWTLs3iIwDbc91noXGT,"TisaKorean, Murda Beatz",0.0578,0.9059999999999999,0.596,0.0,0.109,-5.88,0.243,144.03799999999998,0.701,68,2019-05-17
967,967,168,Wolves,Selena Gomez,5030520,2019-02-01--2019-02-08,global,0tBbt8CrmxbjRP0pueQkyU,Marshmello,0.124,0.7240000000000001,0.804,0.0,0.204,-4.614,0.0448,124.98700000000001,0.306,79,2017-10-25
3551,3551,152,Out Of Love,Alessia Cara,5029681,2019-05-03--2019-05-10,global,4WzhjxvLP95y7AMDy0Atwb,,0.8,0.49200000000000005,0.267,0.0,0.249,-9.25,0.0336,117.679,0.13699999999999998,77,2018-11-30
1965,1965,166,Feeling,Juice WRLD,5015425,2019-03-08--2019-03-15,global,2Jh3UqxnHJMyzMzku4uOtE,,0.23399999999999999,0.7120000000000001,0.515,0.0,0.205,-6.004,0.0857,160.0,0.563,76,2019-03-08
2763,2763,164,Insomnia,Daya,5014360,2019-04-05--2019-04-12,global,7hzlzoOwCZ4D3Ow5YZK4kj,,0.0944,0.754,0.653,0.0,0.38299999999999995,-5.095,0.0611,123.084,0.379,73,2019-03-08
8755,8755,156,What Am I,Why Don't We,5012906,2019-11-01--2019-11-08,global,0TMGV2zMZXOILVtQLtkI3G,,0.0687,0.614,0.647,0.0,0.10400000000000001,-4.681,0.0524,163.862,0.368,72,2019-01-17
8561,8561,162,Heartless (feat. Morgan Wallen),Diplo,5005902,2019-10-25--2019-11-01,global,0rFQ5cKYJ9WtHSKp9sxVYt,Morgan Wallen,0.275,0.764,0.555,0.0,0.0824,-6.414,0.0604,111.00399999999999,0.255,80,2019-08-16
7361,7361,162,Mood Swings,A Boogie Wit da Hoodie,5003703,2019-09-13--2019-09-20,global,2xE16muNCmhZwSOv3i1d1H,,0.21100000000000002,0.941,0.6759999999999999,4.64e-06,0.0986,-5.54,0.0936,120.073,0.93,63,2019-09-13
764,764,165,Anxiety (with Selena Gomez),Julia Michaels,4994294,2019-01-25--2019-02-01,global,1XJ93XskwJf7PCyIVLbNBt,Selena Gomez,0.5710000000000001,0.8029999999999999,0.384,0.0,0.19399999999999998,-6.522,0.179,141.924,0.503,69,2019-01-24
8757,8757,158,Surtada - Remix Brega Funk,Dadá Boladão,4988899,2019-11-01--2019-11-08,global,5F8ffc8KWKNawllr5WsW0r,"Tati Zaqui, OIK",0.249,0.8320000000000001,0.55,8.17e-06,0.182,-7.026,0.0587,154.064,0.8809999999999999,80,2019-09-25
